,t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,расход газ  N2,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  ферванит,ферспл  фх850А,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Mn_1,химсталь первый N_1,химсталь первый Si_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Mn,химсталь последний N,химсталь последний Si,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
5295,8.0,45.783333299999995,23.1,45.6166667,3.0,0.44076499999999996,0.102663,0.175387,0.130103,0.0938766,1566.0,10.3982272,11.2978466,13093.506493500001,116.3,7.169,9.327,0.07400000000000001,0.05,0.475,0.0,0.02,0.127,0.273,0.023727,0.183,0.002,0.511,0.19899999999999998,0.648,0.01,0.42700000000000005,0.003,0.003,0.833,0.0003,0.28600000000000003,0.799,0.012,0.5479999999999999,0.08,4.5,56.7,0.7,15.3,0.09,2.4,23.4,4.1,56.3,0.7,12.9,0.09,2.5,22.8
5296,6.0,45.75,24.283333300000002,45.5833333,3.0,0.48044,0.105468,0.161865,0.144815,0.09437369999999999,1552.0,11.2196319,18.6743891,13293.067947799998,116.5,10.16,11.464,0.14800000000000002,0.05,0.524,0.028999999999999998,0.02,0.155,0.251,0.025065,0.188,0.001,0.488,0.19899999999999998,0.659,0.008,0.41,0.003,0.003,0.8590000000000001,0.0003,0.28800000000000003,0.799,0.013999999999999999,0.534,0.083,3.5,57.5,0.5,12.7,0.13,2.2,25.8,4.4,59.0,0.6,6.2,0.09,2.4,24.5
5297,13.0,42.216666700000005,29.866666700000003,42.0666667,4.6137474,0.47578729999999997,0.123981,0.20523200000000003,0.138093,0.0930153,1520.0,11.5335165,17.0640505,14068.5267857,115.2,6.997000000000001,13.527999999999999,0.0,0.05,0.49700000000000005,0.025,0.02,0.127,0.32,0.023184,0.221,0.001,0.502,0.184,0.623,0.008,0.42200000000000004,0.003,0.003,0.8370000000000001,0.0003,0.29100000000000004,0.8009999999999999,0.013999999999999999,0.5489999999999999,0.081,3.6,58.6,0.5,9.7,0.08,2.3,25.8,4.9,58.8,1.0,4.4,0.11,2.2,26.2
5298,5.0,40.8666667,18.466666699999998,40.7,3.1683019,0.42463,0.07293,0.089459,0.124776,0.0915973,1587.0,16.1381443,18.656088,13191.335740100001,113.3,10.436,13.194,0.075,0.05,0.46399999999999997,0.024,0.02,0.154,0.13699999999999998,0.023148,0.13,0.001,0.513,0.225,0.718,0.009000000000000001,0.436,0.003,0.003,0.855,0.0006,0.287,0.7959999999999999,0.015,0.544,0.081,4.0,53.6,0.4,9.5,0.08,2.2,24.0,4.9,59.7,1.0,4.5,0.12,2.3,26.5
5299,7.0,50.5166667,24.7,50.35,2.7142049,0.419655,0.088077,0.140985,0.11631,0.0894427,1592.0,9.355414,12.7939255,12561.1336032,110.6,6.528,12.403,0.07400000000000001,0.05,0.45299999999999996,0.028999999999999998,0.02,0.12,0.219,0.022678,0.157,0.001,0.521,0.20800000000000002,0.674,0.008,0.445,0.003,0.003,0.884,0.0007,0.285,0.8009999999999999,0.015,0.5329999999999999,0.081,4.1,55.0,1.0,11.0,0.12,2.3,23.9,4.0,59.2,0.4,10.6,0.1,2.3,26.3
5319,28.0,42.716666700000005,25.5,42.3833333,3.0,0.44522,0.127908,0.169464,0.12000599999999999,0.09105269999999999,1587.0,12.0042032,18.0474645,13145.8823529,108.9,3.8080000000000003,19.772000000000002,0.156,0.05,0.47600000000000003,0.039,0.02,0.114,0.264,0.043981,0.228,0.001,0.485,0.171,0.634,0.01,0.435,0.002,0.003,0.8690000000000001,0.0004,0.292,0.797,0.016,0.5670000000000001,0.083,2.9,53.4,0.4,14.5,0.11,2.2,24.8,3.5,57.9,0.6,8.1,0.07,2.3,26.5
5320,27.0,44.6833333,22.8,44.5166667,3.0,0.41275,0.12678599999999998,0.173071,0.138649,0.0932196,1561.0,11.2667976,12.0113784,13286.842105299998,116.6,3.1860000000000004,14.427,0.063,0.05,0.436,0.039,0.02,0.141,0.26899999999999996,0.023763,0.226,0.001,0.53,0.18,0.644,0.008,0.423,0.002,0.003,0.8590000000000001,0.0005,0.29100000000000004,0.792,0.013999999999999999,0.5489999999999999,0.076,3.4,57.3,0.2,12.9,0.09,2.2,25.9,4.3,58.4,0.5,9.4,0.09,2.3,26.1
5321,26.0,45.5166667,21.533333300000002,45.35,3.0,0.407765,0.12734700000000002,0.192057,0.14111300000000002,0.1067173,1561.0,9.825688099999999,11.538744300000001,12912.074303399999,113.1,0.595,16.744,0.052000000000000005,0.05,0.429,0.039,0.02,0.13699999999999998,0.299,0.023438,0.22699999999999998,0.001,0.534,0.174,0.621,0.009000000000000001,0.42,0.002,0.003,0.866,0.0002,0.28800000000000003,0.789,0.013999999999999999,0.551,0.083,3.1,48.7,0.4,13.0,0.12,2.2,22.6,4.0,57.7,0.4,7.8,0.08,2.2,25.9
5322,30.0,49.95,34.283333299999995,49.783333299999995,3.0,0.43054,0.132396,0.196534,0.143621,0.092945,1553.0,10.895014699999999,11.199319699999998,8850.364608700002,115.3,2.064,16.463,0.053,0.05,0.456,0.040999999999999995,0.02,0.139,0.306,0.023329,0.23600000000000002,0.001,0.519,0.17300000000000001,0.617,0.008,0.42,0.002,0.003,0.856,0.0002,0.289,0.789,0.013999999999999999,0.555,0.081,3.2,56.8,0.2,12.1,0.1,2.2,25.6,3.5,57.3,0.6,7.7,0.08,2.3,26.2
5323,27.0,48.7,26.05,48.3833333,3.0,0.50298,0.13464,0.223913,0.205947,0.0953715,1534.0,13.586702800000001,13.6041754,13676.775431900001,117.0,5.563,16.291,0.07400000000000001,0.05,0.544,0.038,0.02,0.223,0.34700000000000003,0.024848,0.24,0.001,0.431,0.174,0.591,0.009000000000000001,0.359,0.003,0.003,0.867,0.001,0.29100000000000004,0.797,0.013999999999999999,0.557,0.084,3.6,54.5,1.2,8.5,0.14,2.1,26.3,4.0,57.7,0.5,8.2,0.09,2.2,26.0
5324,32.0,48.533333299999995,22.6166667,48.3666667,3.0,0.35691,0.109956,0.10034,0.07923999999999999,0.09029060000000001,1538.0,11.7528,19.150792199999998,13195.578481899998,111.2,4.897,22.831999999999997,0.0,0.05,0.373,0.059000000000000004,0.02,0.08,0.156,0.02351,0.196,0.002,0.556,0.193,0.698,0.009000000000000001,0.465,0.003,0.003,0.87,0.0005,0.29,0.7879999999999999,0.016,0.544,0.084,2.6,58.4,0.3,10.9,0.14,2.2,26.2,4.5,58.4,0.8,6.4,0.08,2.6,22.6
5325,36.0,46.6833333,22.3166667,46.533333299999995,3.0,0.42181499999999994,0.11276099999999999,0.142591,0.13048900000000002,0.0949205,1541.0,11.2909091,13.646173499999998,13448.244958899999,117.5,2.76,17.831,0.10300000000000001,0.05,0.451,0.042,0.02,0.141,0.221,0.024269,0.201,0.001,0.525,0.19699999999999998,0.667,0.009000000000000001,0.424,0.003,0.003,0.8809999999999999,0.0003,0.29,0.787,0.016,0.539,0.08199999999999999,3.3,55.3,0.2,12.1,0.14,2.2,24.6,3.9,57.4,0.8,10.6,0.08,2.3,24.6
5326,37.0,44.5166667,23.8833333,44.3333333,3.0,0.39965,0.099858,0.143333,0.109082,0.0926656,1539.0,10.96875,10.9985841,13236.8457781,114.2,5.85,10.357000000000001,0.084,0.05,0.426,0.0,0.02,0.10800000000000001,0.223,0.024306,0.17800000000000002,0.001,0.5529999999999999,0.2,0.662,0.011000000000000001,0.44,0.003,0.002,0.865,0.0002,0.28600000000000003,0.7859999999999999,0.015,0.54,0.083,3.0,54.0,0.9,14.2,0.14,2.3,23.1,3.3,58.6,1.0,5.8,0.13,2.3,26.0
5327,50.0,42.033333299999995,19.0833333,41.8833333,3.0,0.46451000000000003,0.102102,0.18647,0.14485499999999998,0.0953283,1583.0,12.642816400000001,8.7365253,13000.8733624,115.1,7.382000000000001,7.096,0.155,0.05,0.504,0.027999999999999997,0.02,0.145,0.29,0.027561000000000002,0.182,0.001,0.493,0.2,0.624,0.012,0.406,0.003,0.003,0.852,0.0002,0.287,0.7879999999999999,0.016,0.54,0.085,3.7,47.3,1.6,29.3,0.56,2.0,23.3,4.7,51.4,0.9,29.1,0.15,2.4,21.2
5328,55.0,41.35,22.65,41.1666667,3.0,0.456805,0.106029,0.178956,0.13115,0.0935957,1549.0,13.283969500000001,14.832503899999999,13417.218543,116.5,8.701,10.597000000000001,0.17800000000000002,0.05,0.494,0.039,0.02,0.126,0.28,0.024233,0.18899999999999997,0.001,0.49200000000000005,0.19699999999999998,0.631,0.01,0.413,0.002,0.003,0.861,0.0002,0.28800000000000003,0.79,0.013999999999999999,0.544,0.08199999999999999,3.3,42.1,0.8,11.3,0.27,2.1,19.9,4.1,57.7,0.4,9.3,0.08,2.2,25.8
5329,23.0,43.8666667,21.966666699999998,43.7,3.0,0.419095,0.10378499999999999,0.200898,0.15532200000000002,0.0918501,1565.0,10.7122665,10.446729,12706.525037899999,112.9,7.3260000000000005,8.073,0.276,0.05,0.447,0.039,0.02,0.153,0.315,0.023763,0.185,0.001,0.541,0.196,0.611,0.01,0.40700000000000003,0.003,0.003,0.863,0.0003,0.28600000000000003,0.7879999999999999,0.016,0.54,0.083,4.0,47.7,0.5,18.1,0.21,1.9,24.8,4.2,57.6,0.4,9.7,0.07,2.3,25.5
5330,18.0,44.3666667,20.3833333,44.1833333,3.0,0.463635,0.09593099999999999,0.135768,0.127618,0.0955757,1577.0,12.8080734,10.081614300000002,13717.089125100001,115.7,7.756,8.743,0.19,0.05,0.506,0.028999999999999998,0.02,0.138,0.212,0.027669,0.171,0.001,0.509,0.205,0.6709999999999999,0.009000000000000001,0.431,0.003,0.002,0.85,0.0002,0.28800000000000003,0.7909999999999999,0.013999999999999999,0.546,0.084,3.5,44.2,0.5,17.6,0.13,2.0,22.1,4.2,58.2,0.3,9.8,0.07,2.3,25.6
5331,6.0,40.216666700000005,17.533333300000002,40.033333299999995,3.0,0.48823500000000003,0.118371,0.191976,0.174474,0.092721,1588.0,12.271858400000001,10.0871006,13510.2661597,113.8,7.704,7.103,0.242,0.05,0.53,0.028999999999999998,0.02,0.18600000000000003,0.3,0.024125,0.21100000000000002,0.001,0.489,0.183,0.618,0.011000000000000001,0.391,0.003,0.002,0.862,0.0003,0.287,0.795,0.013999999999999999,0.544,0.08199999999999999,2.6,46.8,1.2,17.2,0.36,1.8,25.8,3.7,58.3,0.8,8.6,0.11,2.2,26.1
5332,6.0,45.05,22.55,44.8833333,3.5814925000000004,0.44977,0.096492,0.12980999999999998,0.114199,0.099468,1554.0,11.6526316,9.3009572,13580.4878049,116.1,7.257000000000001,8.097000000000001,0.015,0.05,0.489,0.028999999999999998,0.02,0.12,0.203,0.024413999999999998,0.172,0.002,0.528,0.20600000000000002,0.6759999999999999,0.011000000000000001,0.44799999999999995,0.003,0.002,0.858,0.0002,0.29100000000000004,0.792,0.013000000000000001,0.5429999999999999,0.083,3.0,56.8,1.4,14.8,0.12,2.5,22.3,4.0,59.1,0.6,9.1,0.11,2.3,26.3
5333,11.0,42.85,17.1333333,42.6666667,3.0,0.5065149999999999,0.092565,0.150866,0.156639,0.1029057,1584.0,12.4612844,8.777142900000001,13447.4708171,117.3,7.546,7.167999999999999,0.124,0.05,0.5589999999999999,0.027999999999999997,0.02,0.17600000000000002,0.235,0.025427,0.165,0.002,0.483,0.21,0.66,0.011000000000000001,0.41600000000000004,0.003,0.003,0.8740000000000001,0.0002,0.293,0.7929999999999999,0.015,0.551,0.083,3.9,54.6,0.4,14.2,0.11,2.2,25.2,4.3,47.7,0.5,7.9,0.08,2.1,22.7
5334,15.0,47.6666667,20.9833333,47.5,3.8252285,0.42339499999999997,0.093687,0.103334,0.10627400000000001,0.0924553,1556.0,10.6639444,9.461918800000001,13936.775218399998,112.6,6.819,8.931000000000001,0.136,0.05,0.45799999999999996,0.10400000000000001,0.02,0.11900000000000001,0.161,0.023908000000000002,0.16699999999999998,0.002,0.515,0.204,0.6970000000000001,0.011000000000000001,0.444,0.003,0.003,0.8640000000000001,0.0002,0.28800000000000003,0.79,0.015,0.5429999999999999,0.084,3.8,53.2,0.4,12.7,0.11,2.3,23.4,4.4,55.5,0.9,8.0,0.08,2.3,24.0
5335,16.0,41.7,16.0,41.533333299999995,3.0,0.43973500000000004,0.107151,0.095234,0.133507,0.0965213,1587.0,13.04867,9.7361413,13091.25,116.9,7.358,7.962000000000001,0.106,0.05,0.47600000000000003,0.028999999999999998,0.02,0.16399999999999998,0.147,0.024595,0.191,0.001,0.517,0.195,0.703,0.01,0.42200000000000004,0.003,0.003,0.863,0.0004,0.29100000000000004,0.7929999999999999,0.015,0.537,0.081,3.9,52.5,0.5,12.8,0.09,2.4,21.9,4.1,49.8,1.0,9.0,0.11,2.0,27.9
5374,23.0,42.033333299999995,23.55,41.8666667,3.0,0.36028000000000004,0.090376,0.001536,0.063264,0.09184969999999999,1571.0,10.8863839,14.0871508,13085.3503185,109.8,5.419,12.607999999999999,0.079,0.05,0.385,0.028999999999999998,0.02,0.096,0.0,0.023257,0.158,0.002,0.588,0.20600000000000002,0.7879999999999999,0.008,0.47600000000000003,0.004,0.003,0.867,0.0005,0.28600000000000003,0.7909999999999999,0.013999999999999999,0.5379999999999999,0.086,3.0,59.4,0.7,12.1,0.2,2.7,22.4,4.2,59.9,0.8,6.5,0.12,2.5,23.9
5375,23.0,45.3833333,19.55,45.216666700000005,3.0,0.43827,0.12126400000000001,0.11995399999999999,0.120657,0.0942461,1581.0,13.5815923,12.443430000000001,12484.9104859,113.6,8.198,11.206,0.125,0.05,0.47100000000000003,0.028999999999999998,0.02,0.134,0.187,0.023618,0.212,0.002,0.516,0.185,0.682,0.008,0.43200000000000005,0.003,0.003,0.852,0.0002,0.28800000000000003,0.7909999999999999,0.013000000000000001,0.542,0.085,3.1,46.8,0.5,9.2,0.1,2.3,20.7,4.1,58.1,0.8,8.7,0.09,2.2,26.0
5377,34.0,47.716666700000005,21.716666699999998,47.55,3.2354092999999997,0.46618000000000004,0.12240799999999999,0.12673399999999999,0.142157,0.0953237,1562.0,11.492028300000001,11.1315917,13772.831926299998,116.3,6.327000000000001,11.481,0.19,0.05,0.505,0.027999999999999997,0.02,0.16399999999999998,0.19699999999999998,0.024269,0.214,0.001,0.503,0.18600000000000003,0.6779999999999999,0.008,0.41700000000000004,0.003,0.004,0.857,0.0005,0.28800000000000003,0.794,0.013999999999999999,0.5529999999999999,0.083,3.3,43.9,0.4,12.6,0.2,2.0,21.8,3.6,57.3,0.8,9.3,0.09,2.4,23.4
5378,19.0,48.5166667,22.5,48.3666667,3.0,0.48782,0.144144,0.171586,0.18524000000000002,0.0965218,1568.0,10.938189,10.5478405,13274.6666667,118.1,6.174,10.583,0.191,0.05,0.526,0.027999999999999997,0.02,0.211,0.267,0.025318,0.252,0.001,0.49700000000000005,0.16899999999999998,0.639,0.009000000000000001,0.384,0.003,0.003,0.8540000000000001,0.0003,0.273,0.7979999999999999,0.016,0.5429999999999999,0.083,3.2,49.2,0.4,15.4,0.43,2.0,25.2,3.3,51.1,0.4,13.3,0.25,2.3,23.9
5379,23.0,52.533333299999995,24.6166667,52.3666667,3.9828236000000006,0.39083,0.12126400000000001,0.10463199999999999,0.08241,0.0912268,1533.0,12.04416,14.961736800000002,14010.0203114,112.8,8.363999999999999,15.315,0.136,0.05,0.413,0.027999999999999997,0.02,0.08199999999999999,0.16399999999999998,0.024233,0.212,0.002,0.565,0.187,0.7020000000000001,0.012,0.46,0.003,0.003,0.8540000000000001,0.0001,0.292,0.795,0.018000000000000002,0.531,0.084,3.0,56.0,0.7,13.8,0.1,2.4,23.4,3.5,57.3,0.7,12.0,0.08,2.5,23.3
5380,36.0,43.0166667,19.5166667,42.85,3.0,0.44663,0.101816,0.092196,0.137255,0.0921218,1562.0,15.192959099999998,14.518421100000001,13659.0947908,114.9,8.871,12.26,0.086,0.05,0.486,0.039,0.02,0.171,0.142,0.023076,0.17800000000000002,0.002,0.496,0.20600000000000002,0.7120000000000001,0.013000000000000001,0.415,0.003,0.003,0.8590000000000001,0.0002,0.29100000000000004,0.7959999999999999,0.018000000000000002,0.55,0.081,3.3,52.1,0.4,14.5,0.17,2.1,25.3,3.5,56.5,0.6,8.1,0.1,2.3,26.9
5382,49.0,41.05,23.35,40.5166667,3.7934641000000004,0.436425,0.109252,0.169398,0.146672,0.0946549,1539.0,12.253125,13.1967258,14073.661670200003,117.3,6.535,10.748,0.157,0.05,0.469,0.05,0.02,0.153,0.265,0.024306,0.191,0.002,0.526,0.201,0.64,0.013000000000000001,0.41700000000000004,0.003,0.004,0.877,0.0012,0.292,0.7829999999999999,0.018000000000000002,0.536,0.084,3.4,51.8,0.6,15.2,0.18,2.1,24.9,3.7,59.3,1.0,8.8,0.08,2.3,26.0
5383,49.0,46.216666700000005,26.6666667,46.05,3.4553089,0.370095,0.06577999999999999,0.09485,0.117691,0.0915513,1545.0,10.6152985,11.2355872,13639.5,114.4,6.322,10.524000000000001,0.20800000000000002,0.05,0.39799999999999996,0.05,0.03,0.14,0.147,0.023076,0.115,0.002,0.584,0.237,0.716,0.01,0.447,0.003,0.003,0.862,0.0002,0.29100000000000004,0.794,0.013000000000000001,0.5379999999999999,0.08199999999999999,4.9,51.5,0.9,30.9,0.1,2.5,20.9,4.6,43.5,1.0,22.0,0.09,2.6,16.8
5384,56.0,48.033333299999995,21.35,47.8666667,3.0,0.365205,0.07950800000000001,0.105598,0.09642200000000001,0.0914306,1550.0,9.617422900000001,10.0221778,13441.686182700003,114.4,5.888,9.741,0.122,0.05,0.389,0.046,0.02,0.10300000000000001,0.165,0.022352,0.139,0.002,0.5670000000000001,0.221,0.7,0.01,0.44799999999999995,0.003,0.003,0.835,0.0003,0.28800000000000003,0.789,0.013999999999999999,0.5429999999999999,0.083,3.5,49.8,0.4,14.5,0.12,2.4,20.9,3.7,45.8,0.7,11.6,0.18,2.1,21.7
5385,7.0,48.2333333,20.9,48.0666667,3.0,0.452955,0.084084,0.169836,0.13893699999999998,0.09283739999999999,1577.0,18.8352518,19.7013909,12818.1818182,116.0,11.636,19.28,0.128,0.05,0.494,0.051,0.02,0.141,0.266,0.026657,0.147,0.001,0.517,0.218,0.645,0.01,0.423,0.003,0.003,0.866,0.0002,0.29,0.799,0.015,0.5489999999999999,0.083,3.4,54.3,0.2,11.9,0.09,2.1,25.6,5.0,52.8,0.4,8.7,0.08,2.3,23.1
5386,14.0,46.1833333,17.8,45.8666667,2.471875,0.43099499999999996,0.12297999999999999,0.21531799999999998,0.182193,0.09272439999999998,1580.0,9.1362196,9.6870023,13021.3483146,115.1,7.21,7.162999999999999,0.23600000000000002,0.05,0.45799999999999996,0.039,0.02,0.188,0.337,0.026077999999999997,0.215,0.001,0.53,0.182,0.603,0.009000000000000001,0.395,0.003,0.003,0.8320000000000001,0.0003,0.285,0.7929999999999999,0.016,0.551,0.083,3.8,49.5,0.8,17.4,0.37,1.9,26.1,4.6,51.4,0.5,14.5,0.14,2.4,24.7
5387,22.0,43.05,21.3833333,42.8666667,4.5689223,0.46008999999999994,0.123552,0.23596399999999998,0.181971,0.09421669999999999,1562.0,13.7266738,16.762361600000002,13720.9664848,116.9,7.176,15.142000000000001,0.203,0.05,0.493,0.04,0.02,0.179,0.37,0.02785,0.21600000000000003,0.001,0.513,0.187,0.5870000000000001,0.011000000000000001,0.395,0.002,0.003,0.875,0.0006,0.289,0.792,0.017,0.55,0.08199999999999999,3.7,50.4,0.4,15.2,0.16,2.0,25.2,3.6,51.8,0.4,11.4,0.1,2.3,25.1
5388,30.0,45.6833333,22.716666699999998,45.5,3.0,0.44628999999999996,0.088088,0.196312,0.146862,0.0951814,1555.0,11.726900099999998,9.531606199999999,13533.6757153,117.5,7.629,8.176,0.146,0.05,0.484,0.036000000000000004,0.02,0.142,0.308,0.028102999999999996,0.154,0.001,0.53,0.212,0.625,0.011000000000000001,0.415,0.003,0.003,0.84,0.0003,0.287,0.794,0.013999999999999999,0.5429999999999999,0.084,3.6,47.9,0.4,15.2,0.12,2.1,22.8,4.4,53.5,0.3,13.3,0.07,2.2,24.7
5389,28.0,49.35,19.533333300000002,49.1833333,2.5239826,0.45466000000000006,0.11096800000000001,0.17461400000000002,0.155305,0.09374310000000001,1571.0,12.183333300000001,15.221292800000002,13426.2798635,116.1,7.31,15.568,0.127,0.05,0.491,0.064,0.02,0.16399999999999998,0.273,0.028067,0.19399999999999998,0.001,0.5329999999999999,0.20199999999999999,0.642,0.01,0.40700000000000003,0.003,0.003,0.875,0.0002,0.293,0.7909999999999999,0.016,0.547,0.083,3.2,52.6,0.3,15.1,0.13,2.0,26.1,3.7,57.1,0.2,11.4,0.06,2.2,26.5
5390,31.0,47.8333333,21.1,47.6666667,2.4833602999999997,0.4719,0.10524800000000001,0.20833000000000002,0.152126,0.09424249999999999,1571.0,15.204324300000001,15.887723300000001,12989.573459700001,116.9,9.376,15.314,0.156,0.05,0.512,0.036000000000000004,0.02,0.145,0.327,0.028102999999999996,0.184,0.001,0.494,0.20600000000000002,0.611,0.01,0.40700000000000003,0.002,0.003,0.8690000000000001,0.0002,0.294,0.7929999999999999,0.013999999999999999,0.544,0.083,2.9,33.2,0.4,9.8,0.09,1.8,18.6,3.8,55.8,0.6,11.7,0.11,2.3,26.3
5667,27.0,42.6833333,21.5,42.6833333,5.9515449,0.37795,0.086112,0.106772,0.093736,0.0900897,1570.0,14.1170843,17.7491734,15678.139534900001,111.3,3.443,20.875,0.07400000000000001,0.05,0.40299999999999997,0.0,0.02,0.1,0.163,0.024233,0.156,0.002,0.53,0.22399999999999998,0.7,0.012,0.461,0.003,0.003,0.8390000000000001,0.0003,0.3,0.7959999999999999,0.016,0.542,0.085,2.7,47.4,0.9,14.3,0.12,2.1,22.2,3.4,50.9,0.9,10.0,0.11,2.3,22.1
5668,29.0,50.2,26.4666667,50.033333299999995,4.9103283,0.38047,0.10156799999999999,0.11129800000000001,0.095597,0.09317760000000001,1539.0,9.5194981,12.9681398,14515.6171285,114.0,5.479,14.02,0.168,0.05,0.40299999999999997,0.05,0.02,0.10099999999999999,0.17,0.025932999999999998,0.184,0.002,0.539,0.212,0.695,0.008,0.449,0.003,0.003,0.8420000000000001,0.0005,0.301,0.7979999999999999,0.016,0.5529999999999999,0.086,3.0,59.2,0.2,11.5,0.07,2.2,26.4,3.8,56.1,0.6,9.8,0.13,2.2,25.6
5669,35.0,55.2,22.9833333,54.8833333,4.7809695,0.41963500000000004,0.088872,0.13172999999999999,0.11801099999999999,0.09569860000000001,1573.0,10.2386555,9.742234300000002,13146.9180566,117.5,6.0920000000000005,11.918,0.127,0.05,0.45299999999999996,0.027000000000000003,0.02,0.127,0.201,0.026476,0.161,0.002,0.521,0.22899999999999998,0.677,0.009000000000000001,0.43700000000000006,0.003,0.003,0.841,0.0004,0.301,0.7929999999999999,0.013999999999999999,0.539,0.083,3.2,50.4,0.4,11.8,0.11,2.1,24.1,3.7,54.5,0.6,11.9,0.15,2.3,25.7
5670,48.0,49.7,26.7,49.533333299999995,3.7855252,0.39236,0.10708800000000002,0.10178200000000001,0.098273,0.0948207,1555.0,8.924299099999999,10.5425868,13114.6067416,115.7,5.305,11.14,0.073,0.05,0.41700000000000004,0.03,0.02,0.109,0.155,0.027235000000000002,0.19399999999999998,0.002,0.565,0.21,0.7140000000000001,0.008,0.462,0.003,0.003,0.855,0.0004,0.299,0.799,0.013999999999999999,0.541,0.086,4.0,52.1,1.5,27.9,0.14,2.4,21.5,4.0,54.4,0.9,8.7,0.19,2.2,25.0
5671,56.0,47.6833333,21.716666699999998,47.5166667,3.7633008,0.452445,0.136344,0.170154,0.120447,0.096062,1550.0,13.844662099999999,16.856028600000002,13919.2632387,118.8,7.853,17.048,0.151,0.05,0.483,0.033,0.02,0.115,0.261,0.025861000000000002,0.247,0.002,0.525,0.18899999999999997,0.647,0.01,0.429,0.003,0.003,0.84,0.0002,0.299,0.795,0.017,0.537,0.083,3.5,46.3,0.5,12.2,0.12,2.2,20.6,4.7,55.8,0.3,9.6,0.07,2.5,22.4
5672,7.0,44.8833333,19.55,44.8833333,3.5117532,0.45571000000000006,0.12144,0.192082,0.104129,0.09316060000000001,1577.0,17.421673000000002,16.2597786,13770.8439898,114.9,10.182,14.687999999999999,0.134,0.05,0.489,0.039,0.02,0.081,0.29600000000000004,0.025174000000000002,0.22,0.002,0.508,0.19699999999999998,0.63,0.009000000000000001,0.451,0.002,0.003,0.851,0.0002,0.299,0.799,0.015,0.55,0.083,2.9,51.0,0.3,11.8,0.1,2.3,22.4,3.1,51.7,0.5,7.9,0.08,2.0,25.7
5673,13.0,52.35,25.2,51.8333333,3.0,0.43018,0.057408,0.131244,0.100272,0.0930115,1573.0,10.2552632,11.4924097,12119.047618999999,114.6,9.959,8.664,0.114,0.05,0.472,0.033,0.02,0.1,0.201,0.025751999999999997,0.104,0.002,0.5329999999999999,0.248,0.69,0.009000000000000001,0.467,0.003,0.003,0.8690000000000001,0.0003,0.297,0.805,0.013000000000000001,0.545,0.084,3.4,57.3,0.3,9.8,0.07,2.3,24.7,3.2,58.4,0.3,8.6,0.09,2.1,27.5
5674,27.0,43.85,23.6333333,43.6833333,3.3545678999999997,0.39349,0.068448,0.12119200000000001,0.10671800000000001,0.0951178,1536.0,12.034489599999999,9.532630300000001,13369.2524683,116.9,6.746,8.537,0.196,0.05,0.425,0.027999999999999997,0.02,0.114,0.185,0.027018,0.124,0.002,0.547,0.233,0.7020000000000001,0.006999999999999999,0.47,0.003,0.003,0.86,0.0002,0.29100000000000004,0.81,0.011000000000000001,0.556,0.084,2.9,50.0,0.4,11.4,0.1,2.2,23.2,3.9,56.9,0.4,9.0,0.09,2.5,22.6
5675,35.0,44.3833333,20.4,44.2,3.9002536,0.41852,0.048576,0.16502,0.119728,0.09554810000000001,1554.0,10.7943816,11.7118248,13394.1176471,117.3,7.685,8.914,0.154,0.05,0.45799999999999996,0.026000000000000002,0.02,0.11599999999999999,0.253,0.026874000000000002,0.08800000000000001,0.002,0.5539999999999999,0.256,0.6679999999999999,0.009000000000000001,0.455,0.003,0.003,0.86,0.0006,0.295,0.8059999999999999,0.013000000000000001,0.5529999999999999,0.084,3.7,48.1,0.8,18.5,0.13,2.2,22.2,3.6,55.0,1.0,13.7,0.18,2.1,26.3
5676,43.0,41.05,20.15,40.7,3.597408,0.44443999999999995,0.094944,0.24816799999999997,0.144544,0.0953242,1555.0,12.8815385,13.212269000000001,14224.317617899998,117.2,8.373,9.333,0.157,0.05,0.478,0.026000000000000002,0.02,0.12,0.382,0.026693,0.172,0.002,0.531,0.207,0.597,0.011000000000000001,0.423,0.003,0.003,0.841,0.0002,0.285,0.8079999999999999,0.015,0.565,0.085,4.0,51.7,0.6,16.8,0.17,2.0,25.3,3.7,53.9,0.8,13.1,0.12,2.1,26.0
